rho,sigma,xi,F,log_posterior
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.786580,0.106379,1.925956,0.049154,-1.017464
0.725079,0.071317,0.979388,0.044895,-2.024392
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.597018,0.131184,0.529073,0.046388,-1.173718
0.517591,0.097834,1.056872,0.029016,-1.785227
0.517591,0.097834,1.056872,0.029016,-1.785227
0.517591,0.097834,1.056872,0.029016,-1.785227
0.517591,0.097834,1.056872,0.029016,-1.785227
0.517591,0.097834,1.056872,0.029016,-1.785227
0.517591,0.097834,1.056872,0.029016,-1.785227
0.517591,0.097834,1.056872,0.029016,-1.785227
0.517591,0.097834,1.056872,0.029016,-1.785227
0.507461,0.051863,0.984673,0.026274,-3.622678
0.507461,0.051863,0.984673,0.026274,-3.622678
0.507461,0.051863,0.984673,0.026274,-3.622678
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.537523,0.106124,0.769131,0.012652,-2.399425
0.619625,0.167566,0.889887,0.012331,-1.027384
0.619625,0.167566,0.889887,0.012331,-1.027384
0.619625,0.167566,0.889887,0.012331,-1.027384
0.499545,0.215868,0.881302,0.023313,-2.146456
0.499545,0.215868,0.881302,0.023313,-2.146456
0.499545,0.215868,0.881302,0.023313,-2.146456
0.499545,0.215868,0.881302,0.023313,-2.146456
0.499545,0.215868,0.881302,0.023313,-2.146456
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.670913,0.278387,0.538645,0.041370,-2.086809
0.573130,0.217151,0.981524,0.045705,-1.128761
0.573130,0.217151,0.981524,0.045705,-1.128761
0.573130,0.217151,0.981524,0.045705,-1.128761
0.573130,0.217151,0.981524,0.045705,-1.128761
0.573130,0.217151,0.981524,0.045705,-1.128761
0.619828,0.147543,0.326309,0.041519,-1.848098
0.619828,0.147543,0.326309,0.041519,-1.848098
0.561366,0.212464,0.538993,0.030060,-1.514807
0.561366,0.212464,0.538993,0.030060,-1.514807
0.561366,0.212464,0.538993,0.030060,-1.514807
0.620146,0.154285,0.065993,0.032560,-3.723247
0.612860,0.255464,0.456526,0.034508,-1.743954
0.612860,0.255464,0.456526,0.034508,-1.743954
0.612860,0.255464,0.456526,0.034508,-1.743954
0.612860,0.255464,0.456526,0.034508,-1.743954
0.612860,0.255464,0.456526,0.034508,-1.743954
0.612860,0.255464,0.456526,0.034508,-1.743954
0.612860,0.255464,0.456526,0.034508,-1.743954
0.612860,0.255464,0.456526,0.034508,-1.743954
0.742182,0.232962,0.999383,0.034779,-0.891475
0.742182,0.232962,0.999383,0.034779,-0.891475
0.573502,0.134301,0.353711,0.033062,-1.798680
0.573502,0.134301,0.353711,0.033062,-1.798680
0.573502,0.134301,0.353711,0.033062,-1.798680
0.573502,0.134301,0.353711,0.033062,-1.798680
0.523553,0.159174,0.838942,0.047371,-1.841159
0.523553,0.159174,0.838942,0.047371,-1.841159
0.523553,0.159174,0.838942,0.047371,-1.841159
0.523553,0.159174,0.838942,0.047371,-1.841159
0.523553,0.159174,0.838942,0.047371,-1.841159
0.477761,0.190875,0.416050,0.047207,-2.138527
0.524192,0.137393,0.292625,0.039295,-1.935626
0.524192,0.137393,0.292625,0.039295,-1.935626
0.524192,0.137393,0.292625,0.039295,-1.935626
0.524192,0.137393,0.292625,0.039295,-1.935626
0.444899,0.130221,1.482041,0.036929,-3.713708
0.444899,0.130221,1.482041,0.036929,-3.713708
0.444899,0.130221,1.482041,0.036929,-3.713708
0.452313,0.152560,1.398196,0.033693,-3.009364
0.452313,0.152560,1.398196,0.033693,-3.009364
0.452313,0.152560,1.398196,0.033693,-3.009364
0.452313,0.152560,1.398196,0.033693,-3.009364
0.571667,0.229776,1.029131,0.047781,-1.716554
0.571667,0.229776,1.029131,0.047781,-1.716554
0.571667,0.229776,1.029131,0.047781,-1.716554
0.571667,0.229776,1.029131,0.047781,-1.716554
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.756718,0.260265,1.650723,0.042895,-2.578286
0.732208,0.139121,1.763221,0.026469,-0.565349
0.732208,0.139121,1.763221,0.026469,-0.565349
0.732208,0.139121,1.763221,0.026469,-0.565349
0.736300,0.175623,1.230392,0.035947,-0.490270
0.736300,0.175623,1.230392,0.035947,-0.490270
0.736300,0.175623,1.230392,0.035947,-0.490270
0.736300,0.175623,1.230392,0.035947,-0.490270
0.736300,0.175623,1.230392,0.035947,-0.490270
0.585538,0.170009,0.130568,0.030339,-3.237984
0.636279,0.156827,0.513036,0.031086,-0.923341
0.636279,0.156827,0.513036,0.031086,-0.923341
0.722876,0.239172,1.173242,0.015928,-1.242863
0.558221,0.161142,1.074779,0.020450,-0.801562
0.637968,0.218770,1.234276,0.022649,-0.763033
0.637968,0.218770,1.234276,0.022649,-0.763033
0.628602,0.193509,1.540451,0.018633,-1.063043
0.583339,0.222267,1.699391,0.022214,-1.101981
0.583339,0.222267,1.699391,0.022214,-1.101981
0.651341,0.242627,1.318968,0.024184,-1.299250
0.651341,0.242627,1.318968,0.024184,-1.299250
0.651341,0.242627,1.318968,0.024184,-1.299250
0.651341,0.242627,1.318968,0.024184,-1.299250
0.799575,0.175140,1.241229,0.041629,-0.489706
0.791118,0.130104,1.255082,0.027644,-1.039224
0.791118,0.130104,1.255082,0.027644,-1.039224
0.791118,0.130104,1.255082,0.027644,-1.039224
0.760751,0.184794,1.694646,0.030428,-0.806642
0.760751,0.184794,1.694646,0.030428,-0.806642
0.760751,0.184794,1.694646,0.030428,-0.806642
0.760751,0.184794,1.694646,0.030428,-0.806642
0.760751,0.184794,1.694646,0.030428,-0.806642
0.760751,0.184794,1.694646,0.030428,-0.806642
0.760751,0.184794,1.694646,0.030428,-0.806642
0.760751,0.184794,1.694646,0.030428,-0.806642
0.686000,0.174743,1.603020,0.031147,-0.479217
0.686000,0.174743,1.603020,0.031147,-0.479217
0.669467,0.151329,1.214839,0.042380,-1.208212
0.669467,0.151329,1.214839,0.042380,-1.208212
0.669467,0.151329,1.214839,0.042380,-1.208212
0.669467,0.151329,1.214839,0.042380,-1.208212
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.610573,0.095391,1.742414,0.026949,-2.156243
0.550063,0.171510,1.731004,0.019588,-1.137737
0.550063,0.171510,1.731004,0.019588,-1.137737
0.550063,0.171510,1.731004,0.019588,-1.137737
0.550063,0.171510,1.731004,0.019588,-1.137737
0.537321,0.265841,0.871749,0.015175,-2.420353
0.537321,0.265841,0.871749,0.015175,-2.420353
0.537321,0.265841,0.871749,0.015175,-2.420353
0.537321,0.265841,0.871749,0.015175,-2.420353
0.537321,0.265841,0.871749,0.015175,-2.420353
0.733161,0.218036,0.427830,0.038301,-1.546987
0.611447,0.188608,0.702668,0.045603,-0.538869
0.611447,0.188608,0.702668,0.045603,-0.538869
0.611447,0.188608,0.702668,0.045603,-0.538869
0.611447,0.188608,0.702668,0.045603,-0.538869
0.611447,0.188608,0.702668,0.045603,-0.538869
0.611447,0.188608,0.702668,0.045603,-0.538869
0.611447,0.188608,0.702668,0.045603,-0.538869
0.664812,0.146047,1.017118,0.033939,-0.222361
0.664812,0.146047,1.017118,0.033939,-0.222361
0.685722,0.100814,0.939570,0.024265,-0.705293
0.685722,0.100814,0.939570,0.024265,-0.705293
0.632347,0.100296,0.494922,0.023388,-1.613494
0.632347,0.100296,0.494922,0.023388,-1.613494
0.632347,0.100296,0.494922,0.023388,-1.613494
0.632347,0.100296,0.494922,0.023388,-1.613494
0.632347,0.100296,0.494922,0.023388,-1.613494
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.507176,0.148833,1.879226,0.019137,-2.535039
0.517211,0.214750,1.301874,0.024575,-0.745100
0.517211,0.214750,1.301874,0.024575,-0.745100
0.517211,0.214750,1.301874,0.024575,-0.745100
0.522319,0.123963,1.618963,0.024634,-1.988465
0.522319,0.123963,1.618963,0.024634,-1.988465
0.522319,0.123963,1.618963,0.024634,-1.988465
0.651225,0.112091,1.249429,0.032852,-1.181022
0.651225,0.112091,1.249429,0.032852,-1.181022
0.651225,0.112091,1.249429,0.032852,-1.181022
0.651225,0.112091,1.249429,0.032852,-1.181022
0.651225,0.112091,1.249429,0.032852,-1.181022
0.651225,0.112091,1.249429,0.032852,-1.181022
0.651225,0.112091,1.249429,0.032852,-1.181022
0.651225,0.112091,1.249429,0.032852,-1.181022
0.651225,0.112091,1.249429,0.032852,-1.181022
0.768622,0.144846,0.546907,0.020354,-1.692616
0.768622,0.144846,0.546907,0.020354,-1.692616
0.768622,0.144846,0.546907,0.020354,-1.692616
0.768622,0.144846,0.546907,0.020354,-1.692616
0.768622,0.144846,0.546907,0.020354,-1.692616
0.739560,0.171420,0.427523,0.012265,-1.632564
0.652785,0.255380,0.070681,0.023760,-3.163176
0.652785,0.255380,0.070681,0.023760,-3.163176
0.573409,0.248849,1.282117,0.046470,-3.068956
0.573409,0.248849,1.282117,0.046470,-3.068956
0.573409,0.248849,1.282117,0.046470,-3.068956
0.573409,0.248849,1.282117,0.046470,-3.068956
0.573409,0.248849,1.282117,0.046470,-3.068956
0.621642,0.186663,1.745927,0.045418,-2.686933
0.621642,0.186663,1.745927,0.045418,-2.686933
0.621642,0.186663,1.745927,0.045418,-2.686933
0.539917,0.145223,1.645772,0.042206,-2.998479
0.664106,0.089747,0.133656,0.023704,-3.715509
0.664106,0.089747,0.133656,0.023704,-3.715509
0.664106,0.089747,0.133656,0.023704,-3.715509
0.664106,0.089747,0.133656,0.023704,-3.715509
0.664106,0.089747,0.133656,0.023704,-3.715509
0.664106,0.089747,0.133656,0.023704,-3.715509
0.572755,0.062903,0.865379,0.038864,-3.590031
0.572755,0.062903,0.865379,0.038864,-3.590031
0.569767,0.096115,0.212423,0.037732,-3.242054
0.569767,0.096115,0.212423,0.037732,-3.242054
0.569767,0.096115,0.212423,0.037732,-3.242054
0.569767,0.096115,0.212423,0.037732,-3.242054
0.521798,0.111725,0.554219,0.025549,-2.366062
0.555058,0.132135,0.908768,0.049388,-3.564430
0.579077,0.100786,0.813598,0.035558,-1.496669
0.579077,0.100786,0.813598,0.035558,-1.496669
0.579077,0.100786,0.813598,0.035558,-1.496669
0.579077,0.100786,0.813598,0.035558,-1.496669
0.579077,0.100786,0.813598,0.035558,-1.496669
0.649658,0.056512,0.959529,0.035012,-2.047531
0.721536,0.179672,1.107764,0.028899,-0.572406
0.721536,0.179672,1.107764,0.028899,-0.572406
0.654051,0.197468,0.978482,0.015522,-0.917019
0.654051,0.197468,0.978482,0.015522,-0.917019
0.637570,0.238076,0.986399,0.019177,-0.997616
0.637570,0.238076,0.986399,0.019177,-0.997616
0.637570,0.238076,0.986399,0.019177,-0.997616
0.637570,0.238076,0.986399,0.019177,-0.997616
0.593091,0.160933,1.375745,0.017643,-1.407099
0.593091,0.160933,1.375745,0.017643,-1.407099
0.724358,0.183977,1.653118,0.031642,-0.614885
0.626763,0.172622,0.418176,0.020895,-1.275991
0.682408,0.186151,0.647232,0.040044,-0.389066
0.682408,0.186151,0.647232,0.040044,-0.389066
0.682408,0.186151,0.647232,0.040044,-0.389066
0.682408,0.186151,0.647232,0.040044,-0.389066
0.682408,0.186151,0.647232,0.040044,-0.389066
0.770884,0.252776,0.422193,0.043487,-2.066812
0.719545,0.236668,0.759386,0.041978,-0.861658
0.719545,0.236668,0.759386,0.041978,-0.861658
0.719545,0.236668,0.759386,0.041978,-0.861658
0.719545,0.236668,0.759386,0.041978,-0.861658
0.737499,0.130522,0.213165,0.014583,-2.427212
0.737499,0.130522,0.213165,0.014583,-2.427212
0.737499,0.130522,0.213165,0.014583,-2.427212
0.740018,0.096143,0.421869,0.025119,-2.786469
0.740018,0.096143,0.421869,0.025119,-2.786469
0.740018,0.096143,0.421869,0.025119,-2.786469
0.740018,0.096143,0.421869,0.025119,-2.786469
0.740018,0.096143,0.421869,0.025119,-2.786469
0.677788,0.216309,1.065834,0.029847,-0.578423
0.679405,0.292398,1.025631,0.036798,-2.396040
0.679405,0.292398,1.025631,0.036798,-2.396040
0.792880,0.296778,0.473693,0.042449,-4.031928
0.792880,0.296778,0.473693,0.042449,-4.031928
0.792880,0.296778,0.473693,0.042449,-4.031928
0.736627,0.258189,0.674411,0.030679,-1.529327
0.740792,0.150584,0.813862,0.044356,-0.625070
0.739677,0.051819,0.926955,0.039142,-2.195924
0.739677,0.051819,0.926955,0.039142,-2.195924
0.667661,0.186283,0.313553,0.042685,-1.788646
0.727037,0.075242,1.495015,0.032906,-1.287311
0.727037,0.075242,1.495015,0.032906,-1.287311
0.727037,0.075242,1.495015,0.032906,-1.287311
0.727037,0.075242,1.495015,0.032906,-1.287311
0.727037,0.075242,1.495015,0.032906,-1.287311
0.727037,0.075242,1.495015,0.032906,-1.287311
0.727037,0.075242,1.495015,0.032906,-1.287311
0.727037,0.075242,1.495015,0.032906,-1.287311
0.738485,0.218775,1.021440,0.023412,-0.798656
0.738485,0.218775,1.021440,0.023412,-0.798656
0.738485,0.218775,1.021440,0.023412,-0.798656
0.680476,0.118704,1.479784,0.044028,-1.715145
0.662101,0.122423,1.289358,0.049873,-2.206417
0.662101,0.122423,1.289358,0.049873,-2.206417
0.662101,0.122423,1.289358,0.049873,-2.206417
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.487021,0.156069,0.727698,0.048663,-2.204923
0.542541,0.124709,0.547943,0.041736,-1.688694
0.447252,0.118993,0.423519,0.047230,-2.960100
0.447252,0.118993,0.423519,0.047230,-2.960100
0.551333,0.099185,0.395769,0.020501,-2.184738
0.551333,0.099185,0.395769,0.020501,-2.184738
0.639345,0.209519,0.390739,0.025223,-1.437298
0.639345,0.209519,0.390739,0.025223,-1.437298
0.639345,0.209519,0.390739,0.025223,-1.437298
0.639345,0.209519,0.390739,0.025223,-1.437298
0.639345,0.209519,0.390739,0.025223,-1.437298
0.639345,0.209519,0.390739,0.025223,-1.437298
0.639345,0.209519,0.390739,0.025223,-1.437298
0.778918,0.126133,0.964813,0.032505,-0.848287
0.622496,0.136451,1.331955,0.016058,-1.559757
0.622496,0.136451,1.331955,0.016058,-1.559757
0.622496,0.136451,1.331955,0.016058,-1.559757
0.622496,0.136451,1.331955,0.016058,-1.559757
0.622496,0.136451,1.331955,0.016058,-1.559757
0.622496,0.136451,1.331955,0.016058,-1.559757
0.733764,0.141753,1.511116,0.026780,-0.580251
0.733764,0.141753,1.511116,0.026780,-0.580251
0.733764,0.141753,1.511116,0.026780,-0.580251
0.733764,0.141753,1.511116,0.026780,-0.580251
0.733764,0.141753,1.511116,0.026780,-0.580251
0.733764,0.141753,1.511116,0.026780,-0.580251
0.733764,0.141753,1.511116,0.026780,-0.580251
0.733764,0.141753,1.511116,0.026780,-0.580251
0.786228,0.067918,0.184005,0.012063,-3.105674
0.786228,0.067918,0.184005,0.012063,-3.105674
0.786228,0.067918,0.184005,0.012063,-3.105674
0.786228,0.067918,0.184005,0.012063,-3.105674
0.786228,0.067918,0.184005,0.012063,-3.105674
0.602584,0.162549,0.234211,0.027535,-2.324724
0.732566,0.177442,0.189301,0.028188,-1.759052
0.732566,0.177442,0.189301,0.028188,-1.759052
0.732566,0.177442,0.189301,0.028188,-1.759052
0.555584,0.166877,0.315895,0.029243,-1.958385
0.555584,0.166877,0.315895,0.029243,-1.958385
0.555584,0.166877,0.315895,0.029243,-1.958385
0.596413,0.120777,0.586877,0.033986,-1.294607
0.592425,0.154613,0.128099,0.021916,-2.696973
0.562799,0.169133,0.189309,0.023448,-2.281114
0.562799,0.169133,0.189309,0.023448,-2.281114
0.562799,0.169133,0.189309,0.023448,-2.281114
0.562799,0.169133,0.189309,0.023448,-2.281114
0.562799,0.169133,0.189309,0.023448,-2.281114
0.562799,0.169133,0.189309,0.023448,-2.281114
0.562799,0.169133,0.189309,0.023448,-2.281114
0.562799,0.169133,0.189309,0.023448,-2.281114
0.562799,0.169133,0.189309,0.023448,-2.281114
0.578304,0.183341,0.812742,0.023117,-0.597559
0.553377,0.207029,1.000470,0.020216,-0.921139
0.553377,0.207029,1.000470,0.020216,-0.921139
0.582621,0.257617,0.727534,0.034827,-1.477240
0.582621,0.257617,0.727534,0.034827,-1.477240
0.582621,0.257617,0.727534,0.034827,-1.477240
0.582621,0.257617,0.727534,0.034827,-1.477240
0.582621,0.257617,0.727534,0.034827,-1.477240
0.582621,0.257617,0.727534,0.034827,-1.477240
0.661814,0.171434,1.281713,0.022754,-0.337471
0.661814,0.171434,1.281713,0.022754,-0.337471
0.661814,0.171434,1.281713,0.022754,-0.337471
0.635916,0.202293,1.939813,0.022447,-0.884112
0.635916,0.202293,1.939813,0.022447,-0.884112
0.748018,0.201562,0.714256,0.016372,-1.054859
0.723515,0.135192,1.278036,0.016583,-1.352767
